"","p.val","corr.coef","Symbol","p.adjust"
"1","2.5368849008771e-06",0.989925674233476,"Pdhb",0.00438764237333337
"2","3.74372216154724e-06",0.988526318753174,"Arg1",0.00438764237333337
"3","7.65416686320645e-06",0.985426215306753,"Gstm6",0.00549380083175133
"4","1.01634079135763e-05",0.983975745904745,"Aldob",0.00549380083175133
"5","1.17188584295037e-05",0.983193450179258,"Ass1",0.00549380083175133
"6","1.47546478379635e-05",0.981845946222453,"Cd81",0.00576414908869774
"7","1.83981294757046e-05",0.980453270482548,"Asl",0.00584473576028146
"8","2.00738563879865e-05",0.979874045867013,"Fmo5",0.00584473576028146
"9","2.3789529295444e-05",0.978695547468547,"Glul",0.00584473576028146
"10","2.63638119721238e-05",0.97794910810548,"Pon3",0.00584473576028146
"11","2.86143489801214e-05",0.977335199829449,"Ftcd",0.00584473576028146
"12","2.99218554280621e-05",0.976993129384924,"Prodh",0.00584473576028146
"13","3.44315807151328e-05",0.975884194903553,"Ugt1a1",0.00620827886125164
"14","4.01023716681534e-05",0.974618845040949,"Cps1",0.00671428279929654
"15","4.98645064162288e-05",0.972693701525475,"Cyp4a12a",0.00673672175272145
"16","4.98955229672321e-05",0.972688001748602,"Ugt2b34",0.00673672175272145
"17","5.02600352085236e-05",0.972621191992942,"Oat",0.00673672175272145
"18","5.3927720840558e-05",0.971966147852536,"Atl3",0.00673672175272145
"19","5.46065329785442e-05",0.971848174602615,"Hacl1",0.00673672175272145
"20","6.62649263879016e-05",0.969958133132098,"Gstm2",0.00774133934709623
"21","6.99534304116719e-05",0.969406496256028,"Gstm3",0.00774133934709623
"22","7.26576218584117e-05",0.969014179736146,"Cyp4a12b",0.00774133934709623
"23","7.88788437519421e-05",0.968146928018111,"Acsl1",0.0079472080436115
"24","8.13707308219607e-05",0.967812249073108,"Acat1",0.0079472080436115
"25","9.08871607953232e-05",0.966593115662784,"Creg1",0.0082973606495844
"26","9.457231520326e-05",0.966143724962803,"Ugt2b35",0.0082973606495844
"27","9.55753999738818e-05",0.966023412202275,"Acaa1a",0.0082973606495844
"28","9.93397368348519e-05",0.965579207309181,"Gulo",0.00831615511217474
"29","0.00010318660807954",0.965136609386056,"Slc29a1",0.00834032445994627
"30","0.000110627629293166",0.964310494887464,"Mettl7b",0.00864370543543937
"31","0.000116281960609884",0.963706977861149,"Cmas",0.0087924166345022
"32","0.000121325571633919",0.963184794436319,"Cyp1a2",0.00883051648298263
"33","0.000126761415149525",0.962637811361155,"Idh2",0.00883051648298263
"34","0.000128087696425516",0.962506713534507,"Cyp2c50",0.00883051648298263
"35","0.000138200729609258",0.961535387364498,"Rgn",0.00925550029154574
"36","0.000158403487308247",0.959727193763577,"Abcd3",0.0103138270625147
"37","0.000163379758481626",0.959305456925599,"Fasn",0.0103503284832684
"38","0.000180956651044462",0.957880298572143,"Abcb4",0.0109014451607314
"39","0.000181380700199882",0.9578470680726,"Pdha1",0.0109014451607314
"40","0.0001989163094221",0.956515515251748,"Faah",0.0111210508574928
"41","0.000202464124650652",0.956255625440722,"Cyp2d26",0.0111210508574928
"42","0.000203400090084692",0.956187563789058,"Hmgcl",0.0111210508574928
"43","0.000206345912906491",0.955974686934627,"Ugt2a3",0.0111210508574928
"44","0.000208763343486636",0.955801485124889,"Cyp2c54",0.0111210508574928
"45","0.000213501402980877",0.95546581326671,"Amdhd1",0.0111210508574928
"46","0.000220975032778446",0.954946175103809,"Cyp2c68",0.0112044291282751
"47","0.000224662188152274",0.9546940678023,"Fmo1",0.0112044291282751
"48","0.000235267709624958",0.953983785788398,"Pon1",0.0113918380373901
"49","0.000242343458579475",0.953521558680715,"Dlat",0.0113918380373901
"50","0.000242999958135455",0.953479125397357,"Fth1",0.0113918380373901
"51","0.000249865257695023",0.953039838347813,"Hsd17b12",0.0114840032164144
"52","0.000257821927716905",0.952540550698617,"Por",0.011621819203239
"53","0.000288625314673635",0.95069801840265,"Hsd17b4",0.0127648629734906
"54","0.00030324807226807",0.949868514579713,"Dhrs1",0.013163212618451
"55","0.000310464197300136",0.949468843757091,"Ehhadh",0.0132314196085731
"56","0.000316453772939446",0.949141722843884,"Acaa1b",0.0132458507816082
"57","0.000336431885528136",0.948079196253333,"Cyb5a",0.0138350235031219
"58","0.000351985612343853",0.947280371548761,"Ces2c",0.014225073712655
"59","0.00036212803446424",0.946771895467312,"Reep6",0.0143869171658335
"60","0.000394908525438463",0.945189866496863,"C8b",0.0151956862312145
"61","0.000395450878883994",0.945164431038439,"Slc22a1",0.0151956862312145
"62","0.000404936099168836",0.944723248699706,"Gpd2",0.0153091970395444
"63","0.000438401994003065",0.943218814378634,"Fbp1",0.0163113376816378
"64","0.000458825009361161",0.942337479904008,"Agpat2",0.0168044659678525
"65","0.000472548197692182",0.941759647359547,"Lasp1",0.0169002697873063
"66","0.000475860838721082",0.941621819296978,"Akr1c14",0.0169002697873063
"67","0.000493938255562057",0.94088056294333,"Gnmt",0.0172804667319024
"68","0.000513939590782809",0.940080879700637,"Ugt3a2",0.0177158000116898
"69","0.000550983946901481",0.938652123449053,"Gpd1",0.0185141074362503
"70","0.000567215974003968",0.938045911533822,"Cyp2e1",0.0185141074362503
"71","0.00056822085622011",0.938008758546784,"Cyp2c29",0.0185141074362503
"72","0.000568692719884822",0.937991327441727,"Cyp3a11",0.0185141074362503
"73","0.000585470397428647",0.937377609548827,"Slc27a2",0.0187992138571609
"74","0.000602502767688111",0.936766258619948,"Hsd11b1",0.0190846822629856
"75","0.000625491908597428",0.935958805568628,"Aldh1a1",0.0194065926137487
"76","0.000634396207245624",0.935651286038324,"Haao",0.0194065926137487
"77","0.00063750325565642",0.935544646762969,"Rdh9",0.0194065926137487
"78","0.000655687167668299",0.934927273970381,"Cyp2c40",0.0195443432425582
"79","0.000658704401093044",0.934825923243752,"Cyp2d10",0.0195443432425582
"80","0.000685054515194411",0.933953467034005,"Nceh1",0.0199158799445613
"81","0.000695103314471253",0.933626543333236,"Pex3",0.0199158799445613
"82","0.000696715936627144",0.933574367709263,"Mgst1",0.0199158799445613
"83","0.000727997081360813",0.93257755783009,"Hdlbp",0.0205593392615632
"84","0.000763449371386488",0.931481168512446,"Uox",0.0213038729348801
"85","0.000781608243198917",0.930932465639391,"Ugt1a6b",0.0215539967300972
"86","0.000829248184301228",0.929531505751428,"Tmem205",0.0223032790739608
"87","0.000833126504923444",0.929419797413507,"Me1",0.0223032790739608
"88","0.000843468200364148",0.929123575935452,"Acacb",0.0223032790739608
"89","0.000851548492881103",0.9288937777562,"Sacm1l",0.0223032790739608
"90","0.000856354571952421",0.928757771768609,"Abcc3",0.0223032790739608
"91","0.000911468609119757",0.927232622702002,"Ces2e",0.0234778287887551
"92","0.000938739017303836",0.926500219203129,"Abhd6",0.0235859441854966
"93","0.000944907500317221",0.926336486013898,"Decr2",0.0235859441854966
"94","0.00094585271051053",0.926311458595307,"Slc25a10",0.0235859441854966
"95","0.000980260912221565",0.925411303898672,"Hspb1",0.0241866481920773
"96","0.00104121082128204",0.923866176862905,"Prdx5",0.0253277439925596
"97","0.00104811909866821",0.923694810710626,"Hsd17b11",0.0253277439925596
"98","0.00108203004634557",0.922864143288689,"Gstt3",0.0258803921289185
"99","0.00123177073428002",0.919386438493676,"Cyp4a14",0.0291643495065896
