"","p.val","corr.coef","Symbol","p.adjust"
"620","0.160906290672743",0.546662261435805,"Ces1c",0.514859483737712
"621","0.161003413643235",0.546556916266319,"Pafah1b1",0.514859483737712
"622","0.162054740413392",0.545418792811057,"Ndufaf2",0.516811308202709
"623","0.162727919271832",0.544692144688638,"Rps16",0.517851872874862
"624","0.162933133334329",0.544470955997057,"Mrps2",0.517851872874862
"625","0.163043806391488",0.544351730576077,"Sec14l2",0.517851872874862
"626","0.164547573091988",0.542736095586155,"Slc10a1",0.521215555848135
"627","0.168049792766813",0.539004116874862,"Apeh",0.527206984122773
"628","0.168668874636566",0.538348815651704,"Ssb",0.527206984122773
"629","0.168838648554068",0.538169336507129,"Actr1b",0.527206984122773
"630","0.169728934034077",0.537229750760849,"Mtch2",0.527645386440154
"631","0.170113070981737",0.536825164537313,"Flot2",0.528139123683697
"632","0.170741599891511",0.5361642391183,"Stt3a",0.529389299134526
"633","0.172320714301518",0.534509503576007,"Tpp2",0.532173589358048
"634","0.173430807923194",0.533351138651691,"Gpt2",0.534897123384167
"635","0.175797359383064",0.530894935982674,"Lrpprc",0.540115093296415
"636","0.175813914754763",0.530877816302145,"Ctsd",0.540115093296415
"637","0.177081080253399",0.529570019321844,"Trabd",0.542859930818924
"638","0.17779132055015",0.528839202643831,"Farp1",0.542859930818924
"639","0.177844061662892",0.52878499612292,"Itga5",0.542859930818924
"640","0.177909976785382",0.528717261679843,"Psmd6",0.542859930818924
"641","0.17812588911391",0.528495484209882,"Ndufa6",0.542859930818924
"642","0.178363202933311",0.528251890202661,"Nap1l4",0.542859930818924
"643","0.178910989125447",0.527690270503424,"A1cf",0.542859930818924
"644","0.179234468448689",0.527359055114177,"Psmc5",0.542859930818924
"645","0.179252643033562",0.527340455392126,"C3",0.542859930818924
"646","0.179359830640537",0.527230781022191,"Fitm2",0.542859930818924
"647","0.179486538560011",0.527101178762413,"Eif4a2",0.542859930818924
"648","0.180148213178679",0.526425184816894,"Atg7",0.5440761016002
"649","0.181939186019125",0.524602094638555,"Tomm70a",0.547452441628792
"650","0.182185104879813",0.524352516728596,"Mrpl21",0.547489597228566
"651","0.183167095712283",0.523357705726252,"Ergic1",0.548582993536451
"652","0.18320446294975",0.523319907004262,"Mgst3",0.548582993536451
"653","0.183251059700956",0.523272777963626,"Atox1",0.548582993536451
"654","0.184271703065509",0.522242076337848,"Lyrm4",0.55040234222468
"655","0.184479963771359",0.522032137928489,"Nedd4",0.55040234222468
"656","0.184563242742576",0.521948223480401,"Rpl7",0.55040234222468
"657","0.185490385613183",0.521015366721278,"Cops3",0.551763279032108
"658","0.186143168590628",0.520360051347415,"Ahnak",0.552303274906876
"659","0.187162794615536",0.51933891507091,"Emc10",0.554626536762094
"660","0.188855070443355",0.51765064722505,"Cse1l",0.558934703433364
"661","0.189539906228183",0.51696972083144,"Eif2b2",0.559619401783475
"662","0.190829092500117",0.515691430829695,"Plec",0.561938935703862
"663","0.191451665385722",0.515075761447938,"Pipox",0.563064872853366
"664","0.192267999330347",0.514270086545214,"Taldo1",0.563198957063176
"665","0.192387687447911",0.514152113785287,"Ldha",0.563198957063176
"666","0.192829098085536",0.513717365324076,"Aco1",0.56358030662406
"667","0.193313985165226",0.513240403931818,"Bphl",0.56429387450472
"668","0.1949081827802",0.511676713026124,"B2m",0.567459903350704
"669","0.196051708023834",0.510559233344612,"Dnajb12",0.567459903350704
"670","0.196209455248313",0.51040534973504,"Itih4",0.567459903350704
"671","0.196376593540404",0.510242376367539,"Mpc1",0.567459903350704
"672","0.196527768968955",0.51009503118329,"Ppil1",0.567459903350704
