Protein	Symbol	ENSEMBL	bin	int
A0A087WNW3	Ktn1	ENSMUSG00000021843	1	0
A0A087WNW3	Ktn1	ENSMUSG00000021843	2	0
A0A087WNW3	Ktn1	ENSMUSG00000021843	3	0
A0A087WNW3	Ktn1	ENSMUSG00000021843	4	0
A0A087WNW3	Ktn1	ENSMUSG00000021843	5	0
A0A087WNW3	Ktn1	ENSMUSG00000021843	6	0
A0A087WNW3	Ktn1	ENSMUSG00000021843	7	0
A0A087WNW3	Ktn1	ENSMUSG00000021843	8	0
A0A087WR50	Fn1	ENSMUSG00000026193	1	11.531921631901993
A0A087WR50	Fn1	ENSMUSG00000026193	2	11.35650986842856
A0A087WR50	Fn1	ENSMUSG00000026193	3	11.496933087157883
A0A087WR50	Fn1	ENSMUSG00000026193	4	11.640612949935461
A0A087WR50	Fn1	ENSMUSG00000026193	5	11.60407691273842
A0A087WR50	Fn1	ENSMUSG00000026193	6	11.623183407394043
A0A087WR50	Fn1	ENSMUSG00000026193	7	11.929220240327107
A0A087WR50	Fn1	ENSMUSG00000026193	8	12.121286562389042
A0A087WSP5	Stat1	ENSMUSG00000026104	1	11.28824537648097
A0A087WSP5	Stat1	ENSMUSG00000026104	2	10.854801638927613
A0A087WSP5	Stat1	ENSMUSG00000026104	3	11.318202065578188
A0A087WSP5	Stat1	ENSMUSG00000026104	4	11.232726578755374
A0A087WSP5	Stat1	ENSMUSG00000026104	5	11.139033342109482
A0A087WSP5	Stat1	ENSMUSG00000026104	6	11.761701929577542
A0A087WSP5	Stat1	ENSMUSG00000026104	7	11.102711079331339
A0A087WSP5	Stat1	ENSMUSG00000026104	8	11.519727219482844
A0A0A6YXL6	Lrba	ENSMUSG00000028080	1	0
A0A0A6YXL6	Lrba	ENSMUSG00000028080	2	0
A0A0A6YXL6	Lrba	ENSMUSG00000028080	3	0
A0A0A6YXL6	Lrba	ENSMUSG00000028080	4	0
A0A0A6YXL6	Lrba	ENSMUSG00000028080	5	0
A0A0A6YXL6	Lrba	ENSMUSG00000028080	6	0
A0A0A6YXL6	Lrba	ENSMUSG00000028080	7	0
A0A0A6YXL6	Lrba	ENSMUSG00000028080	8	0
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	1	0
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	2	9.874889260277323
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	3	7.576485249995647
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	4	0
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	5	0
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	6	0
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	7	0
A0A0B4J1G1	Fcgr2b	ENSMUSG00000026656	8	0
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	1	0
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	2	0
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	3	0
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	4	0
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	5	0
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	6	0
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	7	0
A0A0G2JDV3	Gbp6	ENSMUSG00000104713	8	0
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	1	0
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	2	0
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	3	0
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	4	0
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	5	0
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	6	0
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	7	0
A0A0G2JFT8	Rufy3	ENSMUSG00000029291	8	0
A0A0J9YU79	Khk	ENSMUSG00000029162	1	10.714616968052331
A0A0J9YU79	Khk	ENSMUSG00000029162	2	11.055790221643182
A0A0J9YU79	Khk	ENSMUSG00000029162	3	11.203278837047199
A0A0J9YU79	Khk	ENSMUSG00000029162	4	11.117009674643624
A0A0J9YU79	Khk	ENSMUSG00000029162	5	11.278697084932254
A0A0J9YU79	Khk	ENSMUSG00000029162	6	11.251813044999842
A0A0J9YU79	Khk	ENSMUSG00000029162	7	11.117340992758145
A0A0J9YU79	Khk	ENSMUSG00000029162	8	11.177197894352743
A0A0N4SV80	Zfp638	ENSMUSG00000030016	1	0
A0A0N4SV80	Zfp638	ENSMUSG00000030016	2	0
A0A0N4SV80	Zfp638	ENSMUSG00000030016	3	0
A0A0N4SV80	Zfp638	ENSMUSG00000030016	4	0
A0A0N4SV80	Zfp638	ENSMUSG00000030016	5	0
A0A0N4SV80	Zfp638	ENSMUSG00000030016	6	0
A0A0N4SV80	Zfp638	ENSMUSG00000030016	7	0
A0A0N4SV80	Zfp638	ENSMUSG00000030016	8	0
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	1	13.534752634746582
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	2	13.379359235207831
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	3	13.260091638072032
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	4	13.269737645158392
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	5	13.29072095264872
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	6	13.296772809892643
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	7	13.380616546776647
A0A0R4IZY2	Cyp2d26	ENSMUSG00000022445	8	13.201219249782842
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	1	10.433220160115763
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	2	10.420632491553246
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	3	10.390661571235073
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	4	10.411667205955883
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	5	10.443562357785153
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	6	10.502254690958944
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	7	9.116789693264481
A0A0R4J034	Pdxdc1	ENSMUSG00000022680	8	10.764139816371543
A0A0R4J049	Prmt5	ENSMUSG00000023110	1	0
A0A0R4J049	Prmt5	ENSMUSG00000023110	2	0
A0A0R4J049	Prmt5	ENSMUSG00000023110	3	0
A0A0R4J049	Prmt5	ENSMUSG00000023110	4	0
A0A0R4J049	Prmt5	ENSMUSG00000023110	5	0
A0A0R4J049	Prmt5	ENSMUSG00000023110	6	0
A0A0R4J049	Prmt5	ENSMUSG00000023110	7	0
A0A0R4J049	Prmt5	ENSMUSG00000023110	8	0
A0A0R4J050	Acy1	ENSMUSG00000023262	1	11.529492292943022
A0A0R4J050	Acy1	ENSMUSG00000023262	2	11.161788052288559
A0A0R4J050	Acy1	ENSMUSG00000023262	3	11.607427014271437
A0A0R4J050	Acy1	ENSMUSG00000023262	4	11.554969843541507
A0A0R4J050	Acy1	ENSMUSG00000023262	5	11.158617550581354
A0A0R4J050	Acy1	ENSMUSG00000023262	6	12.087463765976143
A0A0R4J050	Acy1	ENSMUSG00000023262	7	11.928795080576418
A0A0R4J050	Acy1	ENSMUSG00000023262	8	12.213071770849043
A0A0R4J083	Acadl	ENSMUSG00000026003	1	12.782584164341921
A0A0R4J083	Acadl	ENSMUSG00000026003	2	12.659443311527063
A0A0R4J083	Acadl	ENSMUSG00000026003	3	12.682249765518765
A0A0R4J083	Acadl	ENSMUSG00000026003	4	12.684055350781502
A0A0R4J083	Acadl	ENSMUSG00000026003	5	12.717225622067302
A0A0R4J083	Acadl	ENSMUSG00000026003	6	12.568430439401244
A0A0R4J083	Acadl	ENSMUSG00000026003	7	12.627323915656467
A0A0R4J083	Acadl	ENSMUSG00000026003	8	12.556410947794944
A0A0R4J0B4	Cmas	ENSMUSG00000030282	1	11.195186812127192
A0A0R4J0B4	Cmas	ENSMUSG00000030282	2	11.012314728121076
A0A0R4J0B4	Cmas	ENSMUSG00000030282	3	11.0107368821384
A0A0R4J0B4	Cmas	ENSMUSG00000030282	4	10.868522839930268
A0A0R4J0B4	Cmas	ENSMUSG00000030282	5	10.842076768565756
A0A0R4J0B4	Cmas	ENSMUSG00000030282	6	10.678992001258242
A0A0R4J0B4	Cmas	ENSMUSG00000030282	7	9.921983928706203
A0A0R4J0B4	Cmas	ENSMUSG00000030282	8	10.307033529770544
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	1	11.643891586408591
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	2	11.635632687121717
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	3	11.556655400852067
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	4	11.534294417690463
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	5	11.52488120819339
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	6	11.654647408356544
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	7	11.900760359914484
A0A0R4J0I1	Serpina3k	ENSMUSG00000058207	8	11.917745207467842
A0A0R4J135	Selenbp2	ENSMUSG00000068877	1	12.937902913992989
A0A0R4J135	Selenbp2	ENSMUSG00000068877	2	13.045366091550706
A0A0R4J135	Selenbp2	ENSMUSG00000068877	3	13.190412078331551
A0A0R4J135	Selenbp2	ENSMUSG00000068877	4	13.28116999089835
A0A0R4J135	Selenbp2	ENSMUSG00000068877	5	13.339253962314872
A0A0R4J135	Selenbp2	ENSMUSG00000068877	6	13.393036333965744
A0A0R4J135	Selenbp2	ENSMUSG00000068877	7	13.356201487856127
A0A0R4J135	Selenbp2	ENSMUSG00000068877	8	13.292137845503243
A0A0R4J140	Cluh	ENSMUSG00000020741	1	11.258544967352876
A0A0R4J140	Cluh	ENSMUSG00000020741	2	11.491443933044268
A0A0R4J140	Cluh	ENSMUSG00000020741	3	11.389529395942883
A0A0R4J140	Cluh	ENSMUSG00000020741	4	11.330035589997497
A0A0R4J140	Cluh	ENSMUSG00000020741	5	11.259330639992946
A0A0R4J140	Cluh	ENSMUSG00000020741	6	11.158769521227844
A0A0R4J140	Cluh	ENSMUSG00000020741	7	11.816383730519455
A0A0R4J140	Cluh	ENSMUSG00000020741	8	11.921659506797043
A0A0R4J174	Ecsit	ENSMUSG00000066839	1	0
A0A0R4J174	Ecsit	ENSMUSG00000066839	2	0
A0A0R4J174	Ecsit	ENSMUSG00000066839	3	0
A0A0R4J174	Ecsit	ENSMUSG00000066839	4	0
A0A0R4J174	Ecsit	ENSMUSG00000066839	5	0
A0A0R4J174	Ecsit	ENSMUSG00000066839	6	0
A0A0R4J174	Ecsit	ENSMUSG00000066839	7	0
A0A0R4J174	Ecsit	ENSMUSG00000066839	8	0
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	1	12.282660301350582
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	2	12.264402287655539
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	3	12.275268724632488
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	4	12.343101217485666
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	5	12.387215562497635
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	6	12.314846937864543
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	7	12.346795152481272
A0A0R4J1E2	Eef1d	ENSMUSG00000055762	8	12.361230419234444
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	1	10.271456379518092
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	2	10.946333551235636
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	3	10.47564317153137
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	4	10.824426202324286
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	5	11.038516098665605
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	6	10.871954350359943
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	7	10.78243492646657
A0A0R4J1H2	Glyctk	ENSMUSG00000020258	8	10.880327269255243
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	1	0
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	2	0
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	3	0
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	4	0
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	5	0
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	6	0
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	7	0
A0A0R4J1J1	Pnkd	ENSMUSG00000026179	8	0
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	1	0
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	2	0
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	3	0
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	4	0
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	5	0
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	6	0
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	7	0
A0A0R4J1L2	Eef1d	ENSMUSG00000055762	8	0
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	1	11.514326353038516
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	2	11.307215577585858
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	3	11.522625162229232
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	4	11.276431157608462
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	5	11.25159681576367
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	6	11.454865555968944
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	7	10.978823584603116
A0A0R4J1V0	Pdzk1	ENSMUSG00000038298	8	11.641129592343244
A0A0R4J293	Tgm1	ENSMUSG00000022218	1	11.789069433537744
A0A0R4J293	Tgm1	ENSMUSG00000022218	2	10.914723386728014
A0A0R4J293	Tgm1	ENSMUSG00000022218	3	10.989888232029159
A0A0R4J293	Tgm1	ENSMUSG00000022218	4	11.154434928258985
A0A0R4J293	Tgm1	ENSMUSG00000022218	5	10.4631058631959
A0A0R4J293	Tgm1	ENSMUSG00000022218	6	0
A0A0R4J293	Tgm1	ENSMUSG00000022218	7	0
A0A0R4J293	Tgm1	ENSMUSG00000022218	8	10.576196688162543
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	1	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	2	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	3	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	4	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	5	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	6	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	7	0
A0A1B0GR85	2900026A02Rik	ENSMUSG00000051339	8	0
A0A1L1SQ51	Tln2	ENSMUSG00000052698	1	0
A0A1L1SQ51	Tln2	ENSMUSG00000052698	2	0
A0A1L1SQ51	Tln2	ENSMUSG00000052698	3	0
A0A1L1SQ51	Tln2	ENSMUSG00000052698	4	0
A0A1L1SQ51	Tln2	ENSMUSG00000052698	5	0
A0A1L1SQ51	Tln2	ENSMUSG00000052698	6	0
A0A1L1SQ51	Tln2	ENSMUSG00000052698	7	0
A0A1L1SQ51	Tln2	ENSMUSG00000052698	8	0
A0A286YCV9	Kif13b	ENSMUSG00000060012	1	10.760643295352354
A0A286YCV9	Kif13b	ENSMUSG00000060012	2	10.662253273282987
A0A286YCV9	Kif13b	ENSMUSG00000060012	3	10.8303529244834
A0A286YCV9	Kif13b	ENSMUSG00000060012	4	11.096423608033554
A0A286YCV9	Kif13b	ENSMUSG00000060012	5	11.001096961803627
A0A286YCV9	Kif13b	ENSMUSG00000060012	6	10.925411888121245
A0A286YCV9	Kif13b	ENSMUSG00000060012	7	11.313803302178856
A0A286YCV9	Kif13b	ENSMUSG00000060012	8	10.796307067520143
A0JNU3	Aspg	ENSMUSG00000037686	1	0
A0JNU3	Aspg	ENSMUSG00000037686	2	0
A0JNU3	Aspg	ENSMUSG00000037686	3	0
A0JNU3	Aspg	ENSMUSG00000037686	4	0
A0JNU3	Aspg	ENSMUSG00000037686	5	0
A0JNU3	Aspg	ENSMUSG00000037686	6	0
A0JNU3	Aspg	ENSMUSG00000037686	7	0
A0JNU3	Aspg	ENSMUSG00000037686	8	0
A0JNY3	Gphn	ENSMUSG00000047454	1	11.161628102820403
A0JNY3	Gphn	ENSMUSG00000047454	2	11.028161206979863
A0JNY3	Gphn	ENSMUSG00000047454	3	11.109283537984904
A0JNY3	Gphn	ENSMUSG00000047454	4	10.789879117252255
A0JNY3	Gphn	ENSMUSG00000047454	5	10.856954307346014
A0JNY3	Gphn	ENSMUSG00000047454	6	10.999283285535343
A0JNY3	Gphn	ENSMUSG00000047454	7	11.316365929550196
A0JNY3	Gphn	ENSMUSG00000047454	8	11.436848407250544
A1L317	Krt24	ENSMUSG00000020913	1	0
A1L317	Krt24	ENSMUSG00000020913	2	0
A1L317	Krt24	ENSMUSG00000020913	3	0
A1L317	Krt24	ENSMUSG00000020913	4	0
A1L317	Krt24	ENSMUSG00000020913	5	0
A1L317	Krt24	ENSMUSG00000020913	6	0
A1L317	Krt24	ENSMUSG00000020913	7	0
A1L317	Krt24	ENSMUSG00000020913	8	0
A2A432	Cul4b	ENSMUSG00000031095	1	0
A2A432	Cul4b	ENSMUSG00000031095	2	0
A2A432	Cul4b	ENSMUSG00000031095	3	0
A2A432	Cul4b	ENSMUSG00000031095	4	0
A2A432	Cul4b	ENSMUSG00000031095	5	0
A2A432	Cul4b	ENSMUSG00000031095	6	0
A2A432	Cul4b	ENSMUSG00000031095	7	0
A2A432	Cul4b	ENSMUSG00000031095	8	0
A2A5R2	Arfgef2	ENSMUSG00000074582	1	0
A2A5R2	Arfgef2	ENSMUSG00000074582	2	0
A2A5R2	Arfgef2	ENSMUSG00000074582	3	0
A2A5R2	Arfgef2	ENSMUSG00000074582	4	0
A2A5R2	Arfgef2	ENSMUSG00000074582	5	0
A2A5R2	Arfgef2	ENSMUSG00000074582	6	0
A2A5R2	Arfgef2	ENSMUSG00000074582	7	0
A2A5R2	Arfgef2	ENSMUSG00000074582	8	10.694488733351042
A2A5R8	Stau1	ENSMUSG00000039536	1	10.826646199659798
A2A5R8	Stau1	ENSMUSG00000039536	2	10.090352339073707
A2A5R8	Stau1	ENSMUSG00000039536	3	10.490154387495767
A2A5R8	Stau1	ENSMUSG00000039536	4	9.972917555753297
A2A5R8	Stau1	ENSMUSG00000039536	5	10.378160122008165
A2A5R8	Stau1	ENSMUSG00000039536	6	10.661629233810542
A2A5R8	Stau1	ENSMUSG00000039536	7	10.340504346206611
A2A5R8	Stau1	ENSMUSG00000039536	8	10.432185763664643
A2A7S7	Yars	ENSMUSG00000028811	1	11.211469195382522
A2A7S7	Yars	ENSMUSG00000028811	2	11.335445605670419
A2A7S7	Yars	ENSMUSG00000028811	3	11.301797924376793
A2A7S7	Yars	ENSMUSG00000028811	4	11.456833113020668
A2A7S7	Yars	ENSMUSG00000028811	5	11.3685305439947
A2A7S7	Yars	ENSMUSG00000028811	6	11.451253084506241
A2A7S7	Yars	ENSMUSG00000028811	7	11.064886257636301
A2A7S7	Yars	ENSMUSG00000028811	8	11.742511393182543
A2A7S8	C77080	ENSMUSG00000050390	1	0
A2A7S8	C77080	ENSMUSG00000050390	2	0
A2A7S8	C77080	ENSMUSG00000050390	3	0
A2A7S8	C77080	ENSMUSG00000050390	4	0
A2A7S8	C77080	ENSMUSG00000050390	5	0
A2A7S8	C77080	ENSMUSG00000050390	6	0
A2A7S8	C77080	ENSMUSG00000050390	7	0
A2A7S8	C77080	ENSMUSG00000050390	8	0
A2A8L5	Ptprf	ENSMUSG00000033295	1	0
A2A8L5	Ptprf	ENSMUSG00000033295	2	0
A2A8L5	Ptprf	ENSMUSG00000033295	3	0
A2A8L5	Ptprf	ENSMUSG00000033295	4	0
A2A8L5	Ptprf	ENSMUSG00000033295	5	0
A2A8L5	Ptprf	ENSMUSG00000033295	6	0
A2A8L5	Ptprf	ENSMUSG00000033295	7	0
A2A8L5	Ptprf	ENSMUSG00000033295	8	0
A2A974	Cyp4a12b	ENSMUSG00000078597	1	10.998432575828348
A2A974	Cyp4a12b	ENSMUSG00000078597	2	10.669916632791729
A2A974	Cyp4a12b	ENSMUSG00000078597	3	9.72152732970511
A2A974	Cyp4a12b	ENSMUSG00000078597	4	0
A2A974	Cyp4a12b	ENSMUSG00000078597	5	0
A2A974	Cyp4a12b	ENSMUSG00000078597	6	0
A2A974	Cyp4a12b	ENSMUSG00000078597	7	0
A2A974	Cyp4a12b	ENSMUSG00000078597	8	0
A2ADY9	Ddi2	ENSMUSG00000078515	1	0
A2ADY9	Ddi2	ENSMUSG00000078515	2	10.18416057046382
A2ADY9	Ddi2	ENSMUSG00000078515	3	10.254156383404931
A2ADY9	Ddi2	ENSMUSG00000078515	4	9.887446905527195
A2ADY9	Ddi2	ENSMUSG00000078515	5	10.458579879160979
A2ADY9	Ddi2	ENSMUSG00000078515	6	10.726684609695843
A2ADY9	Ddi2	ENSMUSG00000078515	7	10.876042143662618
A2ADY9	Ddi2	ENSMUSG00000078515	8	9.037345323457822
A2AIL4	Ndufaf6	ENSMUSG00000050323	1	0
A2AIL4	Ndufaf6	ENSMUSG00000050323	2	0
A2AIL4	Ndufaf6	ENSMUSG00000050323	3	0
A2AIL4	Ndufaf6	ENSMUSG00000050323	4	0
A2AIL4	Ndufaf6	ENSMUSG00000050323	5	0
A2AIL4	Ndufaf6	ENSMUSG00000050323	6	0
A2AIL4	Ndufaf6	ENSMUSG00000050323	7	0
A2AIL4	Ndufaf6	ENSMUSG00000050323	8	0
A2AIM4	Tpm2	ENSMUSG00000028464	1	0
A2AIM4	Tpm2	ENSMUSG00000028464	2	0
A2AIM4	Tpm2	ENSMUSG00000028464	3	0
A2AIM4	Tpm2	ENSMUSG00000028464	4	0
A2AIM4	Tpm2	ENSMUSG00000028464	5	0
A2AIM4	Tpm2	ENSMUSG00000028464	6	0
A2AIM4	Tpm2	ENSMUSG00000028464	7	0
A2AIM4	Tpm2	ENSMUSG00000028464	8	0
A2AJ72	Fubp3	ENSMUSG00000026843	1	0
A2AJ72	Fubp3	ENSMUSG00000026843	2	0
A2AJ72	Fubp3	ENSMUSG00000026843	3	0
A2AJ72	Fubp3	ENSMUSG00000026843	4	0
A2AJ72	Fubp3	ENSMUSG00000026843	5	0
A2AJ72	Fubp3	ENSMUSG00000026843	6	0
A2AJ72	Fubp3	ENSMUSG00000026843	7	0
A2AJ72	Fubp3	ENSMUSG00000026843	8	0
A2AJL3	Fggy	ENSMUSG00000028573	1	11.022403644550474
A2AJL3	Fggy	ENSMUSG00000028573	2	11.286080122837605
A2AJL3	Fggy	ENSMUSG00000028573	3	11.046933089848805
A2AJL3	Fggy	ENSMUSG00000028573	4	11.335717568288544
A2AJL3	Fggy	ENSMUSG00000028573	5	11.371574668712691
A2AJL3	Fggy	ENSMUSG00000028573	6	11.409442191661043
A2AJL3	Fggy	ENSMUSG00000028573	7	11.701641722919858
A2AJL3	Fggy	ENSMUSG00000028573	8	10.974192224408743
A2AKK5	Acnat1	ENSMUSG00000070985	1	10.942902707692978
A2AKK5	Acnat1	ENSMUSG00000070985	2	10.779586243824742
A2AKK5	Acnat1	ENSMUSG00000070985	3	10.87161488850568
A2AKK5	Acnat1	ENSMUSG00000070985	4	10.775623366789974
A2AKK5	Acnat1	ENSMUSG00000070985	5	11.104301662292277
A2AKK5	Acnat1	ENSMUSG00000070985	6	10.934447810310242
A2AKK5	Acnat1	ENSMUSG00000070985	7	11.079953601661337
A2AKK5	Acnat1	ENSMUSG00000070985	8	9.082932886038463
A2ALU4	Shroom2	ENSMUSG00000045180	1	0
A2ALU4	Shroom2	ENSMUSG00000045180	2	0
A2ALU4	Shroom2	ENSMUSG00000045180	3	0
A2ALU4	Shroom2	ENSMUSG00000045180	4	0
A2ALU4	Shroom2	ENSMUSG00000045180	5	0
A2ALU4	Shroom2	ENSMUSG00000045180	6	0
A2ALU4	Shroom2	ENSMUSG00000045180	7	0
A2ALU4	Shroom2	ENSMUSG00000045180	8	0
A2ALW5	Dnajc25	ENSMUSG00000070972	1	9.497068262862115
A2ALW5	Dnajc25	ENSMUSG00000070972	2	0
A2ALW5	Dnajc25	ENSMUSG00000070972	3	0
A2ALW5	Dnajc25	ENSMUSG00000070972	4	0
A2ALW5	Dnajc25	ENSMUSG00000070972	5	0
A2ALW5	Dnajc25	ENSMUSG00000070972	6	0
A2ALW5	Dnajc25	ENSMUSG00000070972	7	0
A2ALW5	Dnajc25	ENSMUSG00000070972	8	0
A2AN08	Ubr4	ENSMUSG00000066036	1	10.60882999828834
A2AN08	Ubr4	ENSMUSG00000066036	2	9.43162396070866
A2AN08	Ubr4	ENSMUSG00000066036	3	9.936828832450878
A2AN08	Ubr4	ENSMUSG00000066036	4	0
A2AN08	Ubr4	ENSMUSG00000066036	5	0
A2AN08	Ubr4	ENSMUSG00000066036	6	8.366166038216303
A2AN08	Ubr4	ENSMUSG00000066036	7	10.457752274979407
A2AN08	Ubr4	ENSMUSG00000066036	8	0
A2ANY6	Mdn1	ENSMUSG00000058006	1	0
A2ANY6	Mdn1	ENSMUSG00000058006	2	0
A2ANY6	Mdn1	ENSMUSG00000058006	3	0
A2ANY6	Mdn1	ENSMUSG00000058006	4	0
A2ANY6	Mdn1	ENSMUSG00000058006	5	0
A2ANY6	Mdn1	ENSMUSG00000058006	6	0
A2ANY6	Mdn1	ENSMUSG00000058006	7	0
A2ANY6	Mdn1	ENSMUSG00000058006	8	0
A2AS89	Agmat	ENSMUSG00000040706	1	0
A2AS89	Agmat	ENSMUSG00000040706	2	11.482052462258853
A2AS89	Agmat	ENSMUSG00000040706	3	11.693847132467313
A2AS89	Agmat	ENSMUSG00000040706	4	11.394967715610745
A2AS89	Agmat	ENSMUSG00000040706	5	11.768380369588685
A2AS89	Agmat	ENSMUSG00000040706	6	11.569955307861443
A2AS89	Agmat	ENSMUSG00000040706	7	11.185367397764981
A2AS89	Agmat	ENSMUSG00000040706	8	11.917650157834142
A2ASZ8	Slc25a25	ENSMUSG00000026819	1	0
A2ASZ8	Slc25a25	ENSMUSG00000026819	2	0
A2ASZ8	Slc25a25	ENSMUSG00000026819	3	0
A2ASZ8	Slc25a25	ENSMUSG00000026819	4	0
A2ASZ8	Slc25a25	ENSMUSG00000026819	5	0
A2ASZ8	Slc25a25	ENSMUSG00000026819	6	0
A2ASZ8	Slc25a25	ENSMUSG00000026819	7	0
A2ASZ8	Slc25a25	ENSMUSG00000026819	8	0
A2AT37	Upf2	ENSMUSG00000043241	1	0
A2AT37	Upf2	ENSMUSG00000043241	2	0
A2AT37	Upf2	ENSMUSG00000043241	3	0
A2AT37	Upf2	ENSMUSG00000043241	4	0
A2AT37	Upf2	ENSMUSG00000043241	5	0
A2AT37	Upf2	ENSMUSG00000043241	6	0
A2AT37	Upf2	ENSMUSG00000043241	7	0
A2AT37	Upf2	ENSMUSG00000043241	8	0
A2ATP5	Myef2	ENSMUSG00000027201	1	0
A2ATP5	Myef2	ENSMUSG00000027201	2	0
A2ATP5	Myef2	ENSMUSG00000027201	3	0
A2ATP5	Myef2	ENSMUSG00000027201	4	0
A2ATP5	Myef2	ENSMUSG00000027201	5	0
A2ATP5	Myef2	ENSMUSG00000027201	6	0
A2ATP5	Myef2	ENSMUSG00000027201	7	0
A2ATP5	Myef2	ENSMUSG00000027201	8	0
A2ATU0	Dhtkd1	ENSMUSG00000025815	1	8.386221042013458
A2ATU0	Dhtkd1	ENSMUSG00000025815	2	10.838579451252674
A2ATU0	Dhtkd1	ENSMUSG00000025815	3	10.569523656797603
A2ATU0	Dhtkd1	ENSMUSG00000025815	4	10.423417594846228
