Protein	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	PC115	PC116	PC117	PC118	PC119	PC120	PC121	PC122	PC123	PC124	PC125	PC126	PC127	PC128	PC129	PC130	PC131	PC132	PC133	PC134	PC135	PC136	PC137	PC138	PC139	PC140	PC141	PC142	PC143	PC144	PC145	PC146	PC147	PC148	PC149	PC150	PC151	PC152	PC153	PC154	PC155	PC156	PC157	PC158	PC159	PC160	PC161	PC162
P27661	0.022412914832214928	0.047925112662952615	-0.8035282516499846	0.32311762820449735	-0.05919520015305519	0.14422637453240209	-0.014388118252153366	0.15062570940034295	-0.0676630522012042	0.04653597662804193	-0.11407128432106924	0.06749137969581052	-0.250680307039797	0.06680605732425511	-0.02893103230371294	0.03924153792770718	-0.05345695645434887	0.050883413275661815	-0.08823140899788787	0.0706463965246017	-0.045370245162263206	-0.044467723332190956	0.007659575158126839	7.463049844802445e-4	-0.09441458811269014	0.01495638688670674	-0.04788791837199531	0.04398104177213418	-0.03479452509125342	0.057392692478911427	-0.021724278342122715	0.029240273391281234	-0.029453192805078663	0.052108750036423214	-0.027721721014576244	0.024490760455288134	-0.028135942119035612	0.00217950029771563	-0.002292354863569472	0.014555137756566717	0.03685937381200528	-0.0061706785544409426	0.037599040355378116	-0.010832837914554498	0.050259260458493535	-0.09804446123676765	-0.018730219499646907	-0.018291973886860706	0.017379395950793634	0.038314148942120645	-0.017877550203606995	0.03564246101532027	0.005738601872902775	0.032466070263895114	-0.020267136209007178	-0.01725275871473461	0.0520718423604211	-0.021825843480200852	-0.004583482216221161	0.013855488370563142	0.02410758007405614	1.9193018758444067e-4	-0.017773454429574218	-0.03902002723387088	0.05024625242930388	0.009605112973320291	-0.004927662904340753	-0.02098219585757999	-0.01749812066087181	0.014322937960076438	0.02653992317967666	0.016754731718663624	-0.015700511454699077	-0.02757380986905463	-0.032576194741709634	0.007327032489477346	0.02145363292403082	0.004800092158760925	-0.007506127722485187	-0.021573670971850926	-0.015292290721843715	-0.005198609488579332	-0.009587610171689902	0.02147413790711504	0.04161988812846303	-0.012095700942185574	-0.008667259156700177	-0.010272475792801552	-0.0215094264870404	-0.010046324430585734	0.005436134242051645	0.03010665019122724	0.006809588369097197	0.005431121774379123	0.009799622186351786	-0.021608130723362904	-0.00348072862024982	-0.027828688008881174	-0.006401166632741689	0.043118694235211356	0.0032662682422599375	0.00799563866701757	-0.013065184466388048	-0.0073734329292786775	-0.01489254090286079	-0.017851339926576264	0.005733699978006502	0.002534754283312628	0.010136929120420106	0.00839299039256224	0.029345735877655134	-0.0025874114143868707	-0.002692816561091073	-0.01293164163195943	-0.016253952413703636	0.01336654263053782	0.02409366571330447	0.0018996222496501151	0.0030068593930195043	0.00644462937025173	0.009576467706660272	0.003969461415712588	-0.020483691714460656	-0.004104705620497913	-0.014494726695507073	-0.015567676326731282	-0.004119211418513098	-0.002607242034011353	0.040792786985446326	0.01946137596203017	-0.023428227582026714	-2.883593423382585e-4	-0.02699355244798782	-0.007630995867832544	-0.025809793592337198	0.015026131829005765	0.012408790231942697	-0.03346300635623725	-0.005507656954959459	-0.005329451345369824	-0.005016380463250115	-0.00851935115546623	-0.03727638994014044	0.02807526517223258	0.01570007891663607	0.0013522135460205173	0.021232485956377008	-0.016836482031830385	-0.015317773633205068	-0.006427416494482307	0.013911838612227286	0.006886760360944467	0.02325599938151466	-0.001427868811371017	-0.03085126412620955	0.0024242016972996112	0.025754443413302013	-0.008736217341929224	-0.014852439104820916	0.014659258095142997	-0.00803440672442278	0.005036776357787027
Q8C196	0.2599494155096317	-0.14726464562061703	-0.0434680711446207	-0.07598011182006428	0.36324730906380326	-0.06506889784463872	0.1502558073251413	0.027794062998531016	-0.0679077486638304	0.005891587573052352	-0.014216941423899454	-0.12648221404982243	-0.04837160644017241	-0.016895418103384102	-0.03394159414508805	-0.07583257926151933	-0.06730706412572779	-0.061244731252112924	0.05274050340894068	-0.031522661461844195	-0.05196823863829425	-0.049210446282648534	-0.008116269061018285	-0.03064208624009952	-0.019653184550969316	-0.06509163865726506	0.0026023746654327135	-0.002707061264494992	-0.009192747401515364	0.028576643625437895	0.055957992022240687	-0.016392322149756784	-0.034059058749846584	0.029935093894168416	0.06039540805476739	-0.03790758846513535	5.514805484568078e-4	0.04739060533598536	0.07489017192341593	0.10434868159790157	-0.04010331070334293	0.04959038591019153	0.013911273235048649	-0.015209310999751077	0.08324961422909968	0.022715641809409576	-0.05067396872820254	-0.025799641127091523	0.042019942041694194	9.624353646844053e-4	-0.024926874903590707	-0.005373900479256316	-0.057481536075345424	0.03387690230805457	-0.021951530295446085	-0.036414657028154426	0.049212762327072127	-2.2817180424343497e-5	0.04554211015511036	0.07206652877605277	-0.04576572727049736	0.03461436362842302	-0.06347606690855472	-0.03170811026459934	0.022047683798256945	-0.019856769078924173	-0.00901415829055635	0.019709693275300103	-0.005275352741647185	0.02873604354212081	0.004988331990248236	-0.022058845378194324	-0.02618271204202758	0.03908570488615719	-0.003073145746478406	0.02526022624986403	-0.06785481102229099	0.003710913164018524	0.011424822619318566	-0.008720428759493033	-0.06280028322393182	-0.06568116306481428	-0.07351732116105128	0.0495085858606287	0.03331117328600259	-0.06661129899735921	0.007463014313304719	-0.019043604534038534	-0.03506136666620294	0.12852238128647395	-0.0491041629487498	-0.028398608634896773	-0.07469630941910947	0.011595198426616797	0.09369110444385889	0.08438519389156757	-0.002769059796755231	-0.0994877469987356	-0.09151938094312068	0.03860859476108525	0.03809406605441533	-0.03594228328783084	0.04885680217334708	-0.04274364941325942	0.04258437627679737	0.12907857222158567	0.015134727746276489	0.09340327697740214	0.026464850380203117	0.09671494967910306	0.05584085672595075	0.09922675623169733	0.05756985229425578	0.03262152197723993	0.007830389186588009	0.015134402925046149	-0.08913183302517665	-0.012352406127303659	3.205037680002699e-4	0.05487516960923815	-0.0056779690562730675	0.02470551758015034	0.1971520017760518	0.019899411457202892	0.00653520864067185	0.03337672492232138	0.0262737677622622	-0.062447349580852386	0.05351403695289081	-0.12376928696680083	-0.10837189688944367	0.005586209925592367	-0.061007430624911235	-0.0813275746249984	-0.15865715615341736	0.005755029384531832	-0.09499196353422912	0.08365709646256117	0.17709024878192553	0.005980944911524403	0.11241202679938558	0.1119023181766851	-0.1262239090161594	-0.18132426495793436	0.02414437737908822	0.0031053484260588674	-0.16316853777365659	-0.19065955740066948	-0.09313356953998661	-0.10155146715557786	0.13286661407842656	0.13870881270906568	0.03941440072608961	0.0011964236519895347	0.08715857600999917	0.01539155193404775	0.11388101229418887	0.15582270141412172	0.20183251217336323	0.02699008203539241	-0.012701155297215303	-0.10017825867365424
Q8R5I6	-0.23451780194903526	0.1470334420829587	-0.2261474042556401	-0.23280155907042452	0.164623377175626	-0.07489557805985031	0.021821262909041416	0.014966535540974775	0.06347388708543655	0.06565373722117765	-0.20817462198430142	-0.09009877207099393	0.20555326905530982	-0.028507531172304847	0.08203884189193475	0.09361243347531703	0.05087113985465645	-0.05509901814421382	-0.006479914387379888	0.046370742963788514	-0.1094083104401341	0.0537356374382893	-0.10405243757066723	-0.1761042009712818	0.2658049487181495	-0.0631159208279408	0.13639100550518196	-0.21459649293194957	-0.028714027566073053	-0.02575734737513847	-0.015525628134636118	0.05952516899301745	-0.03431420961725721	0.05966312523572102	0.23282139060372278	0.0981721198681734	-0.008068565208864932	-0.11634554358148796	-0.0421058055557458	-0.09999624638768394	0.04870492767672392	0.015061076301571698	-0.21032692084005047	0.12699237757258805	-0.11053381654641314	-0.09310682287932141	0.04210460579648381	0.07049631935034441	-0.08442477463792213	0.006838804562235387	8.589370910007561e-4	0.058524366522443166	-0.04823405208894097	-0.008591137123528228	0.09044065475511866	-0.01423103555649203	-0.009820709225717282	0.08179109090878983	0.04836953554207381	-0.06524988074982398	0.07195750782665555	-0.1146433162770735	0.01924016284315879	0.057204160048409204	0.0769723328210343	0.020215101302494723	0.18578595576023454	0.029846821855009142	0.04258717798523065	-0.016232593391925204	-0.03860758432969211	0.05760439696024543	0.07344229519229789	0.014617280473713447	0.061863404577552406	0.041970225290398816	-0.03986662511866166	-0.0014554079498156286	-0.02487051514106589	-0.0599285566280536	-0.06736291129501981	-0.038086971676464645	-0.002813961162711499	-0.03494191203870944	0.03352887324314806	0.01891164388291304	0.06744550850411353	-0.08002174871350715	-0.05765330768928792	-0.01653258439221187	0.03744938786278648	-0.009616181871804061	-0.07858016965617538	-0.008037788877689488	0.08186247029707355	0.049028317529807686	0.056248402271465735	-0.004395207132280858	-0.10027717234749427	0.06328633424046917	0.04034392382757889	0.019857416865150048	0.034290636512087885	-0.11462960407228545	-0.07438826488241493	0.040699576333847846	0.04125655024420036	0.12202610585378625	-0.06160738672405817	-0.006017342102252958	0.002279570419648727	0.030050090923529844	0.03345035868601909	-0.02308011051240414	0.05811488685683925	-0.013915704236658622	-0.009433250509733506	-0.01441769683650725	0.03247576170273837	0.03271743149874342	-0.03550035637535941	-0.034286332647953464	9.120723327691801e-5	0.0313171610626134	-0.011298285134851677	0.03443864747181552	0.025992256733209495	0.09014863734384727	-0.029607545408088132	0.00614486147694553	0.01528732153731889	-0.017857226019914418	0.0030278327545709208	0.003366079515100322	0.06839483199801749	-0.03165929235336476	-0.03539838105963432	0.007084791317624108	-0.0016911231790793478	0.004348364004887827	-0.0431908913734581	-0.01324553696457483	-0.04753183912450486	-0.02245526823295569	-0.027158148798477125	0.031069145210749743	0.004667750950037169	0.05304696825319415	0.0016290481304674278	-0.024661556511105808	-0.006251487916296865	-0.02740463252279221	-0.015790931433518843	0.008638929573313253	-0.03700440581828566	0.0017848006622953282	-0.011099836518673592	-0.0508320757325388	0.0506467680566227	0.007647877772171297	-0.025904417830204567	6.369707393072384e-4
P16460	0.2725195933597634	-0.12247857070830348	-0.07171530049936661	-0.12761854260089564	0.2208814079263121	-0.0020325498052572444	0.07211828419578666	0.04155604336492469	0.016309422665912177	-0.1058556898762786	-0.03144954008063251	-0.12512703953886167	-0.022746390164511618	-0.02044083115207756	-0.11785405171577101	-0.046062407703917556	-0.04385602980643211	0.019796528252751668	-0.004625447108217327	-0.03736698962024884	-5.239544561588816e-5	0.027044760555436406	0.04811856686251145	-0.008225187319395259	-0.026454996500288173	0.026458983693795093	0.06852226393005734	-0.057105146699333566	0.040871885155233795	-0.0021107460740073386	0.002592391412279838	0.03729064040493345	-0.01833465702484493	0.02724546290591802	0.08427343604306173	0.06388393340014076	0.06979528435487561	0.06334521105923578	0.03583335112522119	0.04074514893389855	-0.054536349920257514	-0.05135482119556692	0.020347847304515464	-0.07689441265157955	0.07307771239336244	0.05465768521858751	-0.04687944232140019	-0.023724677633572944	0.04145758576694311	0.005237081689923352	0.048241227743246254	-0.1032719312925259	-0.06663516630753699	0.09645592032352975	-0.04641574717896449	0.06554741030860077	-0.048675611959263065	0.01804588919839462	0.01555884949377679	-0.024299024201334785	0.0314342436968606	0.10489777256360112	0.020222476434194805	-0.01286769423728798	0.17572688462434283	0.043786061700304656	0.019051102798506966	-0.015146385291295333	0.0795792620657059	-0.007761715059144001	-0.0028075378176106586	8.538873752738062e-4	-0.00736461106283199	0.05908314484353901	-0.0193794953677457	0.08740214617377905	0.02181241797253084	0.03989485027928156	0.0023903697608812884	-0.03549389923180264	0.08246577225894992	-0.03508927201595694	-0.011863258219969763	0.007573139370171331	0.04972504380964407	0.07091693160512445	-0.002844373667821901	0.04032189270459427	0.015027941984948709	0.05098797143013875	-0.0025738822195611223	-0.018942374123183753	0.04296127725976396	-0.019594287923535063	0.035477079400601276	-0.019168210693613477	-0.02802778967610233	0.02513129204148732	0.013461792612327857	0.016868298918987792	-0.06222556027002843	0.12217321705205939	0.08498414495357842	-0.06293785267461144	-0.039170879082949424	0.05561460531466989	-0.0030462721901217266	0.03697216396080462	-0.02975705484850979	-0.11632282825408279	-0.14337034908119572	0.021541344956189475	-0.07347822438914925	-0.04723946483977007	-0.03688342546399771	0.03499017293878459	0.033359251002289765	-0.0347622306635368	-0.04205894582888311	-0.08122148495890275	0.06092105265866438	-0.08806105033574144	-0.05417473741370724	-0.10883224045589239	-0.037584723352749864	0.035790870150391306	0.09468925611471041	-0.024129330751104596	0.037112645713475306	0.1747318608621628	3.455600765354949e-5	-0.014585805784970873	-0.01543930081318421	0.20971600508272858	-0.10223801255252607	-0.12139023063407905	-0.03483828745850922	0.11943637544310694	0.016362725322933494	-0.029026101503493475	-0.169240159355188	-0.10924927945609036	0.07971128331790436	0.24822531861766498	-0.018016329684509752	0.023498210068142688	0.13488512809016445	0.2097574496128688	0.1429762060897123	0.12106619874835448	-0.09211842788334963	0.15887914203581285	-0.05939302092419953	0.11458816056759956	0.057039804727175125	0.039527708392337546	-0.043124888114394355	-0.14479044025007523	-0.12276792600131436	-0.19359176338895173	0.02354808313026116	-0.057834283712038276
P24549	-0.257944890214472	-0.10825502135159892	0.02974156339906414	0.02555234733530748	0.02112681200113642	0.051447250406082834	0.11720779058492589	0.0704861393202682	0.032772635556738344	0.020194499301168407	-0.07961663319588476	-0.09471160031887875	0.009966496432978977	-0.03331715531633608	-0.034112315769579495	0.027005424116600535	-0.026986488903333043	-0.0834814186784176	0.08719706413235666	-0.0028130578538783646	-0.027586259858655062	0.041365045213621825	0.024702711396286575	0.058275186899107774	-0.006685991540068395	-0.05754219117198553	4.3123518386939744e-4	0.0253689298087246	-7.283558305519362e-4	0.06009599473694393	0.02809127355128899	-0.01753641560441153	0.06376575154410956	0.05219773298345938	0.06916408540542546	-0.014849456318786394	0.028448045754487977	-0.008641040803201067	0.06466473552730469	-0.011023425743345026	0.048771233806600325	-0.00910592572670766	0.03171710471054461	-0.012690899682561749	0.09085744500751924	0.06267453243926663	-0.05646972633748084	-0.005819827721538853	-0.07926517598065931	-0.0664676794422257	0.04126013700866389	0.02926582239766167	0.03281008062102621	0.07650811345684666	0.05212622030372074	0.016524168195111745	0.05269639752863321	5.048908390433288e-4	0.06878816068575447	-0.004908514327001127	0.03583629303098991	0.11711955247054313	-0.05312222576200978	0.08292033424329666	-0.04532796785647379	-0.09369555318731312	0.03622600835896121	-0.03426850446911408	-0.059530572138801446	0.007158874136103891	0.06543933747719463	0.0726287782363238	0.060447634569637615	0.06669969720671372	-0.13298811840675534	0.10403865397249779	0.06538532944564476	0.01716739023436275	0.01973891417755222	-0.07521311781755442	0.0014410220109654717	0.05233569899005247	-0.04424083548796521	0.10219602990896716	-0.01461027481777194	-0.0841220938489682	0.02021606562688511	-0.09719191478443769	0.2036503272235494	-0.03185031390330592	0.1481493187978333	0.10211559297570781	-0.08113516425085145	-0.03205341034369453	-0.09717631194996244	0.03536126134593125	-0.10985253682253178	0.020415186435976028	0.04351920551676069	0.00891388999636919	-0.037103311782113034	-0.0891803907568085	-0.009337388564691428	0.08845822482299621	-0.19494177528611567	-0.056347188954921086	-0.020834701636191368	-0.11037689564858887	0.03855567872322934	-0.079552744648881	0.2861241373497169	-0.04658062154751434	-0.027261219716512717	-0.05584589687429401	0.13201001773394408	-0.009888945493097611	-0.005169543360321133	0.014419456226169747	-0.030816654868533185	-0.16387235915484177	0.022774594422130024	0.0012600522119470582	0.1356684225796872	-0.016561111463244817	0.003522506110694802	-0.19561008224046408	0.006734946377070556	0.081825138147074	-0.057078724767318456	0.1019926068232951	0.03165035802863785	0.02511445839361649	-0.0937373419077753	0.03485999189460423	-0.16118138130521836	-0.023268679232829936	0.04930666249919951	0.16899129503236665	-0.0011585684375958836	-0.0067046322785727554	0.1420081312736534	-0.1865188418629408	0.04042345960549399	0.10336465665202037	-0.14611027890587397	0.08457978312304433	0.06841527963606303	-0.21886638219387963	0.01957676655291566	0.07284911822568856	-0.024822290281803737	-0.022172390088114065	-0.03730532126938739	0.08640578611568402	-0.0012770613725816976	0.027787341258508805	0.10786980710684912	0.033948715765371326	0.014005262489712775	0.014629624796315147	-0.06894795462034246	0.02924518854707956
Q61176	0.23356766481238875	-0.06792864783802141	-0.10064825901965191	-0.08020824300893803	0.26252133356590335	0.038588061682338	0.04870152009999778	0.05133560449991315	-0.07700108974246522	-0.04683820546375895	0.03014229716312143	-0.17956283036255433	0.025284687379481807	-0.051742954161611926	-0.02288334650111138	-0.09164583683488617	-0.036711737896238654	-0.09741948632494471	0.05541695051623675	0.004291142458351854	0.023767191809445854	0.07548421199785232	0.0243029309982129	-0.03500261207689986	-0.00701595010864807	0.04450263945650776	0.10763298442103204	-0.049753599369505463	0.02456906070082252	0.01132386918220413	0.008006920456044005	0.023428197562900724	0.03232193867818221	-0.029525709127040584	-0.03617799860481102	0.08838365242678078	0.07625560388383973	0.019072720469749997	-0.04792782265466817	0.09057654127152052	-0.009142043137356257	-0.017990096997323488	-0.02499164957799104	0.01723045691251439	-0.06252027658686006	0.04784070371206077	-0.019048266045187376	-0.01608934368064239	0.04369861332251385	-0.012103399758086088	-0.06524375642478605	0.0232223226111579	-0.040093131814874026	-0.11340583905621572	-0.09202814457833693	0.011475361160451917	0.028943489452304953	-0.03686066245288486	-0.1304332179539321	-0.06007888454041719	0.036164178552996806	0.12445990874278068	-0.07164883980412408	0.04964190954154777	-0.07525690526505245	0.11579832803895385	5.232750565761458e-4	-0.024750124331721694	-0.05827329319617894	-0.09218220583348431	-0.03595088547007945	-0.01492639487503494	0.0056429109815954274	0.02557834000790568	-0.0971893650492841	-0.009412521974448829	-0.011811468992202749	0.03360283651016702	-0.043282414928303946	0.14750772833013706	-0.1021408291221313	0.13190024889891458	-0.08697701757367951	-0.0336141413620751	-0.1457462485515451	0.0608410298877001	-0.055015149619266776	-0.11250955414812311	0.06824573804785457	-0.16761231106374444	0.04116580651417455	-0.0614966822497693	-0.04884653809088686	-0.017134940779096927	-0.004033466114394878	-0.07998271809574747	0.19081181916636153	0.010962534852985192	-0.02611929820952421	-0.06746745111105001	-0.004967908523393411	-0.0044366292459811635	-0.07170332832212142	-0.027087216468921767	0.026847379956864988	-0.10444880610521329	-0.06452331187294061	-0.09365994484546299	0.05357265060601031	-0.001062790705070052	0.07611329936781489	-0.026569450017489685	-0.010384056249435704	-0.04130275269189852	0.04818359783405685	-0.01351318044572404	0.03969600773084324	-0.11161576680899357	0.057401062614560794	-0.007191482910814251	-0.059818069270527935	0.2252279244737825	-0.16300137706215245	0.05160093871424053	-0.009887182285661041	-0.0349285942900363	-0.0722520046416791	0.008833858859797643	-0.06476495924470642	-0.023727344738042458	0.1568292139834191	0.010833078826001886	0.12702866727331513	-0.05775734970257743	0.182369950608618	-0.009892751635522723	0.07418245576696587	-0.09253874004119898	-0.16753044302970355	0.04884328728553511	0.07468471710962435	-0.03470254224500004	0.0021583163984991716	0.14255189507117522	0.003446417452322069	0.09028034176805036	-0.012415732074506462	0.006674107217737937	-0.016823205259593913	-0.0679914045237499	0.055064838814002204	-0.17565262252553707	-0.03782454664317986	-0.05915521472442664	-0.02242774276000334	-0.08569167052434043	0.056432700549305846	0.11789330595371955	-0.08726051329633297	0.10710780224425365	-0.06063813571176327	0.05509976346429635
P56593	0.17950722803005434	0.10830963680388	0.0325513067059901	-0.0085529389934599909	-0.22469218794313192	-0.02973518466560149	-0.19702603145469233	-0.04521798268898464	0.03839040271588259	0.35895537243019515	-0.0395602085893564	-0.22710212294359058	0.17034300522669027	0.0510244860681742	0.11288506698585038	0.07104091599064657	-0.09554206899943571	-0.26266823275608886	-0.13647048490429198	-0.03908627610407102	-0.20361594609399894	0.14609207145693914	0.062437968832839	-0.06772355919971172	0.07276171687338454	-0.019781038648658947	-0.029852228458471075	0.20881150768611745	-0.16428513495410757	0.09587777720648738	0.031956505751835985	-0.14854303608774116	0.09087783249929465	0.11293430606327738	0.012069019920676945	0.050071510722817875	-0.18002154506402357	0.06504075582060181	0.004271631698734495	-2.779304719860414e-4	0.004220594927104811	0.09536597178894046	0.15788910875744025	-0.07917977576444221	-9.468060805294526e-4	-0.033332820491231124	-0.0761948468050346	-0.08167929626517867	0.0047768239682566115	0.019928667167630008	0.08364492792183353	-0.16716630408997266	-0.07828475829376318	0.0902140340961722	-0.02976061965409213	-0.08043285057359185	0.045430124115494706	-0.08518362295553752	0.05312435496884695	-0.006723975551247428	0.03844991754201005	0.015809277064661377	0.0017108346396566606	-0.0343964791145286	0.00817225622253663	0.06586629869969712	0.050203194458650985	-0.11149071328581882	0.04139352072489298	-0.008965625597766437	-0.00272580200634661	0.0212334849110133	0.04510441389667373	0.05681080726834183	-0.043506073870563315	0.05651984510353674	0.04518548294404273	0.012453272916369492	0.06040908974569894	0.03008420195942521	-0.11866305061949015	0.041872316630787415	-0.1258863789605732	0.08288540173095915	0.03065712603676661	-0.053865865396737135	0.0017910178236442698	-0.003400718791751741	-0.02974589954168464	-7.594068133964706e-4	-0.006177115299668098	0.038505830102653356	-0.044680061577751035	-0.09262601439327811	-0.04028686011254558	-0.012602398225085548	0.03752089079730147	-0.03708799449377346	-0.05121148925420574	0.043968318664605724	0.024960884385547926	0.05650003179518832	-0.04537826355046884	-0.02366656117436987	0.09075081380361016	-0.020298599275738252	-0.014163536622863586	0.004291804734664912	0.03515052031125588	0.017876160055737996	-0.024991467093664954	-0.0015823446831152088	-0.03938044384531432	-0.023623498255120147	0.016568575743079673	0.045611998542649385	0.05722014390596506	0.018021787895825897	-0.04590703129070042	0.01445992740414547	0.02308771569817096	0.010973810693556608	0.020380281651249	-0.03988634835878119	-0.01619679608675051	0.06947308870523235	0.04006457203683802	-0.031061779869205927	-0.060513923085489446	-0.026298547027182734	-0.013672511524274442	0.04852690847626254	0.00847488503819073	-0.04436409622004381	-0.016772151304920824	-0.021115543734311085	-0.017242950025495148	0.021958858921132543	-0.026154321639063418	-0.021389656909627172	-0.014387005727201387	-0.009358633393477846	0.008771499177802566	0.045993502458230445	0.03684398921342953	0.03191652645304679	-0.0022860609358392042	0.004266312557996699	0.01318532321732855	-0.004015299634700535	0.00882490464705804	-0.0076090824192689525	0.010047868349898154	0.012250523936037762	0.010801694266563272	0.009667050118513182	-0.03633405009567801	-0.008006856121444871	-0.04298196790354246	-0.027714122764667115	-0.03296698468150511	-0.027287550114040188
P10649	-0.2187290091069176	-0.010598339610971256	-0.07647009750657235	-0.13629100860164595	0.05592876418211978	0.13340339460116413	-0.09247713292505322	0.0329534918738319	-0.07933959921715728	0.016486505719654612	-0.03261471921489406	-0.03718649450168523	0.10533309595625848	0.07900737546292641	0.02891362276212079	0.007991627828209166	0.04404574430479416	-0.11898311321092579	0.06096201746436032	-0.01218182793400581	-0.03411863947916966	0.016433190838157793	-0.011683858495089117	0.019422229564400036	0.06351509387075391	-0.0756288714166151	0.029575572206603645	0.04825599473953929	0.0029795669935201857	-0.05668685920454458	-0.06666443338591371	0.017042912953909084	0.016433616171080176	-0.02230274300570592	-0.023244033181345727	-0.08909255586090949	0.010041415429858883	0.055218935425964566	-0.001814390161988028	0.1580800292987539	-0.024687761268944952	-0.06241895876714371	0.06463850279719546	-0.01934835003955894	0.013544160185786941	0.07303346651494286	-0.005930418431279373	-0.05202878791896093	0.05446136598273944	-0.0742941750108424	0.04156703148859387	-0.03773443392275881	-0.05476929895010488	0.002527007786827025	0.05666555611355179	0.06845145881565765	0.13026770031834983	0.012937886874958105	-0.03379118866354726	0.027791588967062266	-0.02885090054006531	0.023846169762128586	0.008201511772120945	0.1888562205827584	0.1655949227755354	0.03381254234030706	-0.13330720961842488	-0.036420612390252155	5.477051428415414e-4	0.021390935533068464	-0.014002785089282386	0.026025621008595595	-0.1425721643082424	-0.06907650117347428	0.11422922584154135	0.05892708876276029	0.052512612969435914	0.037493646121035576	-0.11125447280508377	0.07948536341575611	0.09962713113506981	0.017081618160023626	-0.09178708310056936	-0.06833292075504782	0.03272967211684369	0.08370662083007119	-0.021855898558727327	-0.13544838559111091	0.050148877657434546	-0.007595808518043808	-0.03244790223876995	-0.08897137799952179	0.03582080789413246	0.0408042423157812	-0.19712041624228965	-0.061293724787076995	0.004276977390278022	0.05295688699989046	-0.01994585003668102	0.009315891404549671	-0.03708234924872242	-0.0542141802295919	-0.008958845701441752	-0.06257288929179858	0.039466820513124515	0.08581550342449723	-0.05556254070915784	-4.557623307847947e-4	0.08191842829761757	0.04105238590592139	-0.040544023286381126	0.0344679072188747	-0.04873990520227566	0.12953301694674596	-0.032380829155357796	0.18971301566774032	0.12952176609502666	0.05443201170764355	-0.0020495760137986836	0.03787471412872427	-0.06115092506567993	-0.08579406237750527	0.007376266591760633	-0.02244938952018123	0.16991355351943885	-0.07417498782561065	-0.10773726697385495	-0.24438049790519292	0.1462403721658087	0.03103465626596276	-0.027233635638672163	0.0012739505151764434	-0.052875337547374154	0.05283670648731127	-0.03817518175088952	0.03155180514088255	0.2236898404288769	-0.07703914735063593	0.007836863751212557	-0.03031035887634701	-0.17424532974919646	-0.12635524144136176	0.009979791328294615	-0.10068053970768073	-0.03061479143268346	-0.05373242009813721	-0.1279485540878925	-0.013038877386258738	0.05100540577968835	0.02127082772357707	-0.009760994320625375	-0.038639248403844556	0.09380756498806365	-0.022010488651791164	0.14111484738648866	-0.0702967040203457	0.006174836797714023	0.04979386669227364	0.036455178143018664	0.08747423068548671	0.15677574477715997	-0.05751600132836569
